index,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
Seed:0-Epoch:25-Neuron:40,0.2838019400711952,2804.9539,0.28166100416222584,87.68706359863282
Seed:0-Epoch:25-Neuron:22,0.27955297633523984,2805.147,0.2793140551547296,87.6998420715332
Seed:0-Epoch:50-Neuron:40,0.28444669972962755,2804.4321,0.28179897592401504,87.70025405883788
Seed:0-Epoch:50-Neuron:22,0.28024544785178107,2804.6711,0.2800010428654151,87.70027694702148
