index,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
Seed:17-Epoch:500,0.44325778667926785,84.35381,0.7391804179148855,76.87948455810547
Seed:17-Epoch:300,0.49433863880236945,82.52278,0.6528925566742572,77.37446899414063
Seed:17-Epoch:200,0.5546802986860275,80.614426,0.5659097627689842,79.01296691894531
